what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565571901
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1445565571997
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1445565572042
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565572084
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445565573887
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1445565575403
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565580317
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445565580400
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445565580494
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565580546
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445565582193
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565582228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565599667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565599669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565599797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565599800
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1445565609514
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445565614937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565616874
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565622948
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565625128
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1445565627956
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1445565630967
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1445565635372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565639766
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565641086
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565651990
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565651992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565652097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565652099
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565660318
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565660321
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565660436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565660438
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1445565660651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565690727
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1445565708677
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1445565708724
